GEO_NAME,income,Shelter-cost-to-income-ratio,tenure,fraction
Nanaimo,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,2685,0.892026578
Nanaimo,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,2470,0.908088235
Nanaimo,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,2330,0.947154472
Nanaimo,"$100,000 and over",Spending less than 30% of income on shelter costs,11605,0.97808681
Parksville,"Under $10,000",Spending less than 30% of income on shelter costs,0,0
Parksville,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,185,0.24025974
Parksville,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,660,0.503816794
Parksville,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,965,0.641196013
Parksville,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,1030,0.786259542
Parksville,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,1165,0.87593985
Parksville,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,1170,0.924901186
Parksville,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,945,0.935643564
Parksville,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,910,0.947916667
Parksville,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,790,0.98136646
Parksville,"$100,000 and over",Spending less than 30% of income on shelter costs,3140,0.982785603
Port Alberni,"Under $10,000",Spending less than 30% of income on shelter costs,10,0.028985507
Port Alberni,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,290,0.239669421
Port Alberni,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,515,0.447826087
Port Alberni,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,855,0.700819672
Port Alberni,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,1045,0.83935743
Port Alberni,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,845,0.871134021
Port Alberni,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,745,0.897590361
Port Alberni,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,745,0.897590361
Port Alberni,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,615,0.953488372
Port Alberni,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,560,0.965517241
Port Alberni,"$100,000 and over",Spending less than 30% of income on shelter costs,2255,0.961620469
Courtenay,"Under $10,000",Spending less than 30% of income on shelter costs,30,0.057142857
Courtenay,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,445,0.245856354
Courtenay,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,1005,0.437908497
Courtenay,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,1530,0.601178782
Courtenay,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,1715,0.748908297
Courtenay,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,1810,0.815315315
Courtenay,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,1810,0.887254902
Courtenay,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,1815,0.933161954
Courtenay,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,1475,0.933544304
Courtenay,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,1175,0.955284553
Courtenay,"$100,000 and over",Spending less than 30% of income on shelter costs,5825,0.978169605
Campbell River,"Under $10,000",Spending less than 30% of income on shelter costs,15,0.04
Campbell River,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,195,0.170305677
Campbell River,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,650,0.436241611
Campbell River,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,965,0.612698413
Campbell River,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,1195,0.756329114
Campbell River,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,1105,0.815498155
Campbell River,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,1190,0.875
Campbell River,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,1065,0.934210526
Campbell River,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,980,0.951456311
Campbell River,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,770,0.956521739
Campbell River,"$100,000 and over",Spending less than 30% of income on shelter costs,4425,0.974669604
Powell River,"Under $10,000",Spending less than 30% of income on shelter costs,10,0.052631579
Powell River,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,175,0.24822695
Powell River,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,480,0.545454545
Powell River,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,665,0.764367816
Powell River,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,635,0.814102564
Powell River,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,620,0.892086331
Powell River,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,545,0.923728814
Powell River,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,505,0.943925234
Powell River,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,435,0.97752809
Powell River,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,385,0.987179487
Powell River,"$100,000 and over",Spending less than 30% of income on shelter costs,1605,0.972727273
Williams Lake,"Under $10,000",Spending less than 30% of income on shelter costs,0,0
Williams Lake,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,105,0.233333333
Williams Lake,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,355,0.489655172
Williams Lake,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,435,0.731092437
Williams Lake,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,470,0.824561404
Williams Lake,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,550,0.916666667
Williams Lake,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,485,0.923809524
Williams Lake,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,505,0.961904762
Williams Lake,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,470,0.949494949
Williams Lake,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,465,0.96875
Williams Lake,"$100,000 and over",Spending less than 30% of income on shelter costs,2375,0.973360656
Quesnel,"Under $10,000",Spending less than 30% of income on shelter costs,35,0.162790698
Quesnel,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,305,0.348571429
Quesnel,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,645,0.597222222
Quesnel,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,735,0.794594595
Quesnel,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,770,0.905882353
Quesnel,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,685,0.931972789
Quesnel,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,615,0.897810219
Quesnel,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,590,0.951612903
Quesnel,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,505,0.961904762
Quesnel,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,560,0.973913043
Quesnel,"$100,000 and over",Spending less than 30% of income on shelter costs,2850,0.964467005
Prince Rupert,"Under $10,000",Spending less than 30% of income on shelter costs,0,0
Prince Rupert,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,80,0.228571429
Prince Rupert,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,175,0.406976744
Prince Rupert,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,270,0.675
Prince Rupert,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,315,0.7875
Prince Rupert,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,340,0.85
Prince Rupert,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,305,0.847222222
Prince Rupert,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,235,0.94
Prince Rupert,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,295,0.967213115
Prince Rupert,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,330,1
Prince Rupert,"$100,000 and over",Spending less than 30% of income on shelter costs,1730,0.982954545
Terrace,"Under $10,000",Spending less than 30% of income on shelter costs,10,0.111111111
Terrace,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,115,0.294871795
Terrace,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,230,0.46
Terrace,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,385,0.652542373
Terrace,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,410,0.803921569
Terrace,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,415,0.892473118
Terrace,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,395,0.897727273
Terrace,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,400,0.952380952
Terrace,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,455,0.978494624
Terrace,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,325,0.942028986
Terrace,"$100,000 and over",Spending less than 30% of income on shelter costs,2110,0.985981308
Prince George,"Under $10,000",Spending less than 30% of income on shelter costs,30,0.0375
Prince George,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,445,0.210900474
Prince George,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,995,0.400402414
Prince George,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,1625,0.61436673
Prince George,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,1915,0.755424063
Prince George,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,2205,0.848076923
Prince George,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,2290,0.906930693
Prince George,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,2010,0.928406467
Prince George,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,2050,0.953488372
Prince George,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,2080,0.978823529
Prince George,"$100,000 and over",Spending less than 30% of income on shelter costs,12760,0.984567901
Dawson Creek,"Under $10,000",Spending less than 30% of income on shelter costs,10,0.076923077
Dawson Creek,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,55,0.154929577
Dawson Creek,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,130,0.376811594
Dawson Creek,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,190,0.527777778
Dawson Creek,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,220,0.61971831
Dawson Creek,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,215,0.661538462
Dawson Creek,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,325,0.915492958
Dawson Creek,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,300,0.923076923
Dawson Creek,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,320,0.955223881
Dawson Creek,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,315,0.984375
Dawson Creek,"$100,000 and over",Spending less than 30% of income on shelter costs,1835,0.997282609
Fort St. John,"Under $10,000",Spending less than 30% of income on shelter costs,15,0.085714286
Fort St. John,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,60,0.1875
Fort St. John,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,165,0.326732673
Fort St. John,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,210,0.428571429
Fort St. John,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,330,0.640776699
Fort St. John,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,425,0.726495726
Fort St. John,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,480,0.842105263
Fort St. John,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,500,0.840336134
Fort St. John,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,535,0.856
Fort St. John,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,590,0.921875
Fort St. John,"$100,000 and over",Spending less than 30% of income on shelter costs,5785,0.973086627
Whitehorse,"Under $10,000",Spending less than 30% of income on shelter costs,10,0.052631579
Whitehorse,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,155,0.267241379
Whitehorse,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,325,0.430463576
Whitehorse,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,310,0.476923077
Whitehorse,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,465,0.669064748
Whitehorse,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,425,0.653846154
Whitehorse,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,570,0.765100671
Whitehorse,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,565,0.856060606
Whitehorse,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,640,0.888888889
Whitehorse,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,615,0.917910448
Whitehorse,"$100,000 and over",Spending less than 30% of income on shelter costs,5210,0.980244591
Yellowknife,"Under $10,000",Spending less than 30% of income on shelter costs,15,0.166666667
Yellowknife,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,55,0.407407407
Yellowknife,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,85,0.361702128
Yellowknife,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,65,0.333333333
Yellowknife,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,65,0.351351351
Yellowknife,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,85,0.354166667
Yellowknife,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,130,0.702702703
Yellowknife,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,240,0.813559322
Yellowknife,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,210,0.75
Yellowknife,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,310,0.925373134
Yellowknife,"$100,000 and over",Spending less than 30% of income on shelter costs,4820,0.973737374
